RADICADO,FECHA,HORA,DÍA DE LA SEMANA,CLASE DE VEHICULO,TIPO DE SERVICIO,TIPO DE VICTIMA,SEXO,ESTADO DE BEODEZ,RESULTADO DE BEODEZ,GRAVEDAD,CLASE DE ACCIDENTE,CAUSA,DIRECCIÓN,BARRIO,AREA,Coordenadas
2160670,04/04/2016,5:30 p.m.,Lunes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Calle 25 A Sur Carrera 43 A,Villa Grande,Urbana,"(6.181689385, -75.58241799)"
2160672,04/04/2016,7:10 p.m.,Lunes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Transitar entre vehiculos,Carrera 43 A Calle 29  Sur,San Marcos,Urbana,"(6.177803112, -75.5845555)"
2160672,04/04/2016,7:10 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Transitar entre vehiculos,Carrera 43 A Calle 29  Sur,San Marcos,Urbana,"(6.177803112, -75.5845555)"
2160677,04/04/2016,8:00 p.m.,Lunes,Motocicleta,Particular,Motociclista,Femenino,No,Sin Registro,Herido,Choque,Adelantar cerrando,Calle 36 D Sur Carrera 27,Sin Registro,Urbana,"(6.162479576, -75.57022257)"
2160677,04/04/2016,8:00 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Adelantar cerrando,Calle 36 D Sur Carrera 27,Sin Registro,Urbana,"(6.162479576, -75.57022257)"
2160681,05/04/2016,6:25 a.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 27  Sur,Las Vegas,Urbana,
2160681,05/04/2016,6:25 a.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 27  Sur,Las Vegas,Urbana,
2160667,05/04/2016,7:30 a.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 24  Sur Carrera 38,Sin Registro,Urbana,"(6.177798131, -75.5727217)"
2160667,05/04/2016,7:30 a.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 24  Sur Carrera 38,Sin Registro,Urbana,"(6.177798131, -75.5727217)"
2160664,05/04/2016,7:50 a.m.,Martes,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Tramo 372 Kilometro  15,Vereda Palmas,Rural,
2160664,05/04/2016,7:50 a.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Tramo 372 Kilometro  15,Vereda Palmas,Rural,
2160665,05/04/2016,10:00 a.m.,Martes,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Exceso de velocidad,Carrera 42 B Calle 45  Sur,La Paz,Urbana,"(6.163500062, -75.59344957)"
2160666,05/04/2016,11:00 a.m.,Martes,Camion,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Carrera 24 DD Calle 39  Sur,El Salado,Urbana,
2160666,05/04/2016,11:00 a.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Carrera 24 DD Calle 39  Sur,El Salado,Urbana,
2160663,05/04/2016,12:30 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Adelantar cerrando,Carrera 30 Calle 39 A Sur,San Jose,Urbana,"(6.163552912, -75.5816457)"
2160663,05/04/2016,12:30 p.m.,Martes,Camioneta,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,Adelantar cerrando,Carrera 30 Calle 39 A Sur,San Jose,Urbana,"(6.163552912, -75.5816457)"
2160675,05/04/2016,2:00 p.m.,Martes,Campero,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Carrera 32 B Calle 40 F Sur,Sin Registro,Urbana,"(6.162538385, -75.58471789)"
2160675,05/04/2016,2:00 p.m.,Martes,Camion,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Carrera 32 B Calle 40 F Sur,Sin Registro,Urbana,"(6.162538385, -75.58471789)"
2160669,05/04/2016,3:30 p.m.,Martes,Camion,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Calle 39 B Sur Carrera 26,El Chinguí,Urbana,"(6.160875824, -75.58101028)"
2160669,05/04/2016,3:30 p.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Calle 39 B Sur Carrera 26,El Chinguí,Urbana,"(6.160875824, -75.58101028)"
2160673,05/04/2016,4:00 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Carrera 24 D Calle 40  Sur,Vereda El Vallano,Urbana,
2160673,05/04/2016,4:00 p.m.,Martes,Motocicleta,Particular,Motociclista,Femenino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Carrera 24 D Calle 40  Sur,Vereda El Vallano,Urbana,
2160734,09/04/2016,9:00 a.m.,Sábado,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Exceso de velocidad,Tramo 371 Kilometro  7,Vereda El Escobero,Rural,
2160668,05/04/2016,4:10 p.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Carrera 42 B Calle 46  Sur,La Paz,Urbana,"(6.162296208, -75.59429318)"
2160668,05/04/2016,4:10 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Carrera 42 B Calle 46  Sur,La Paz,Urbana,"(6.162296208, -75.59429318)"
2160689,05/04/2016,4:30 p.m.,Martes,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 43 A,Sin Registro,Urbana,"(6.181560189, -75.58201649)"
2160689,05/04/2016,4:30 p.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 43 A,Sin Registro,Urbana,"(6.181560189, -75.58201649)"
2160695,05/04/2016,5:10 p.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 40 Calle 38 A Sur,Zona Centro,Urbana,"(6.167977811, -75.5862794)"
2160695,05/04/2016,5:10 p.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 40 Calle 38 A Sur,Zona Centro,Urbana,"(6.167977811, -75.5862794)"
2160674,05/04/2016,5:20 p.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Otra,Calle 36  Sur Carrera 27 B,El Chocho,Urbana,"(6.167598765, -75.57261582)"
2160674,05/04/2016,5:20 p.m.,Martes,Bicicleta,Particular,Ciclista,Masculino,No,Sin Registro,Herido,Choque,Otra,Calle 36  Sur Carrera 27 B,El Chocho,Urbana,"(6.167598765, -75.57261582)"
2160693,05/04/2016,5:30 p.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Exceso de velocidad,Tramo 372 Kilometro  12,Vereda Palmas,Rural,
2160693,05/04/2016,5:30 p.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Exceso de velocidad,Tramo 372 Kilometro  12,Vereda Palmas,Rural,
2160688,05/04/2016,7:50 p.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 25  Sur Carrera 42 A,Las Orquideas,Urbana,"(6.179682683, -75.57985756)"
2160688,05/04/2016,7:50 p.m.,Martes,Campero,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 25  Sur Carrera 42 A,Las Orquideas,Urbana,"(6.179682683, -75.57985756)"
2160688,05/04/2016,7:50 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 25  Sur Carrera 42 A,Las Orquideas,Urbana,"(6.179682683, -75.57985756)"
2160686,05/04/2016,8:00 p.m.,Martes,Automovil,Oficial,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 38 A Sur,Zona Centro,Urbana,"(6.169698887, -75.58905877)"
2160686,05/04/2016,8:00 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 38 A Sur,Zona Centro,Urbana,"(6.169698887, -75.58905877)"
2160687,05/04/2016,8:50 p.m.,Martes,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Semaforo en rojo,Calle 48 C Sur Carrera 43 A,Sin Registro,Urbana,"(6.162378903, -75.59763059)"
2160687,05/04/2016,8:50 p.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Semaforo en rojo,Calle 48 C Sur Carrera 43 A,Sin Registro,Urbana,"(6.162378903, -75.59763059)"
2160682,05/04/2016,10:00 p.m.,Martes,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,Desobedecer senales,Calle 40  Sur Carrera 32 B,Sin Registro,Urbana,"(6.163629256, -75.58307688)"
2160682,05/04/2016,10:00 p.m.,Martes,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,Desobedecer senales,Calle 40  Sur Carrera 32 B,Sin Registro,Urbana,"(6.163629256, -75.58307688)"
2160690,06/04/2016,6:20 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Transitar entre vehiculos,Carrera 48 Calle 32  Sur,Las Vegas,Urbana,"(6.177503621, -75.58948538)"
2160690,06/04/2016,6:20 a.m.,Miércoles,Microbus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Transitar entre vehiculos,Carrera 48 Calle 32  Sur,Las Vegas,Urbana,"(6.177503621, -75.58948538)"
2160684,06/04/2016,6:50 a.m.,Miércoles,Bus,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2160684,06/04/2016,6:50 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2160692,06/04/2016,7:00 a.m.,Miércoles,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Calle 26 B Sur Diagonal 31,Las Orquideas,Urbana,
2160692,06/04/2016,7:00 a.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Calle 26 B Sur Diagonal 31,Las Orquideas,Urbana,
2160678,06/04/2016,7:15 a.m.,Miércoles,Camioneta,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,No respetar prelacion,Carrera 50 Calle 43  Sur,Las Vegas,Urbana,
2160678,06/04/2016,7:15 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,No respetar prelacion,Carrera 50 Calle 43  Sur,Las Vegas,Urbana,
2160676,06/04/2016,7:45 a.m.,Miércoles,Microbus,Publico,Conductor,Masculino,No,Sin Registro,Herido,Atropello,Desobedecer senales,Calle 24  Sur Carrera 42 B,Las Orquideas,Urbana,"(6.180703067, -75.57996707)"
2160683,06/04/2016,8:30 a.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Herido,Choque,Adelantar en zona prohibida,Carrera 27 Calle 36 A Sur,La Sebastiana,Urbana,"(6.164865303, -75.56975908)"
2160683,06/04/2016,8:30 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Adelantar en zona prohibida,Carrera 27 Calle 36 A Sur,La Sebastiana,Urbana,"(6.164865303, -75.56975908)"
2160691,06/04/2016,9:10 a.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 40 Calle 40 B Sur,El Dorado,Urbana,"(6.165282127, -75.58811276)"
2160691,06/04/2016,9:10 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 40 Calle 40 B Sur,El Dorado,Urbana,"(6.165282127, -75.58811276)"
2160679,06/04/2016,10:50 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Caida Ocupante,Otra,Carrera 43 A Calle 49 B Sur,Avenida El Poblado,Urbana,"(6.160914202, -75.60002299)"
2160715,06/04/2016,12:50 p.m.,Miércoles,Microbus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Carrera 48 Calle 49 B Sur,Las Vegas,Urbana,"(6.162599027, -75.60278747)"
2160715,06/04/2016,12:50 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Carrera 48 Calle 49 B Sur,Las Vegas,Urbana,"(6.162599027, -75.60278747)"
2160707,06/04/2016,2:30 p.m.,Miércoles,Camioneta,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Carrera 40 A Calle 37  Sur,Zona Centro,Urbana,"(6.169546916, -75.58585723)"
2160707,06/04/2016,2:30 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Otra,Carrera 40 A Calle 37  Sur,Zona Centro,Urbana,"(6.169546916, -75.58585723)"
2160698,06/04/2016,3:00 p.m.,Miércoles,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 27 Calle 23  Sur,La Inmaculada,Urbana,"(6.176588834, -75.56744599)"
2160698,06/04/2016,3:00 p.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 27 Calle 23  Sur,La Inmaculada,Urbana,"(6.176588834, -75.56744599)"
2160685,06/04/2016,5:10 p.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 40  Sur,Avenida El Poblado,Urbana,"(6.168044687, -75.59026877)"
2160685,06/04/2016,5:10 p.m.,Miércoles,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 40  Sur,Avenida El Poblado,Urbana,"(6.168044687, -75.59026877)"
2160680,06/04/2016,5:40 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 27  Sur,Sin Registro,Urbana,
2160680,06/04/2016,5:40 p.m.,Miércoles,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 27  Sur,Sin Registro,Urbana,
2160680,06/04/2016,5:40 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 27  Sur,Sin Registro,Urbana,
2160694,06/04/2016,6:40 p.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Diagonal 31 E Sur Transversal 35 D,Obrero,Urbana,"(6.170095297, -75.57961208)"
2160694,06/04/2016,6:40 p.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Diagonal 31 E Sur Transversal 35 D,Obrero,Urbana,"(6.170095297, -75.57961208)"
2160732,06/04/2016,7:30 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 29  Sur Carrera 45,Jardines,Urbana,"(6.179151239, -75.58561852)"
2160732,06/04/2016,7:30 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 29  Sur Carrera 45,Jardines,Urbana,"(6.179151239, -75.58561852)"
2160701,06/04/2016,9:25 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 31  Sur,San Marcos,Urbana,"(6.176754685, -75.58546897)"
2160701,06/04/2016,9:25 p.m.,Miércoles,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 31  Sur,San Marcos,Urbana,"(6.176754685, -75.58546897)"
2160702,07/04/2016,7:20 a.m.,Jueves,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Diagonal 33 Transversal 34  Sur,La Magnolia,Urbana,"(6.172651904, -75.58382242)"
2160702,07/04/2016,7:20 a.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Diagonal 33 Transversal 34  Sur,La Magnolia,Urbana,"(6.172651904, -75.58382242)"
2160729,07/04/2016,9:00 a.m.,Jueves,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Caida Ocupante,Otra,Carrera 50 Calle 30  Sur,Las Vegas,Urbana,
2160703,07/04/2016,3:15 p.m.,Jueves,Motocicleta,Particular,Motociclista,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 39  Sur Carrera 32,Mesa,Urbana,"(6.164669196, -75.58245865)"
2160703,07/04/2016,3:15 p.m.,Jueves,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 39  Sur Carrera 32,Mesa,Urbana,"(6.164669196, -75.58245865)"
2160700,07/04/2016,4:25 p.m.,Jueves,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Herido,Otro,Otra,Calle 36 D Sur Carrera 27 A,Vereda El Escobero,Urbana,"(6.164831751, -75.57423497)"
2161195,07/04/2016,4:30 p.m.,Jueves,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Calle 48 C Sur Carrera 40,El Trianon,Urbana,"(6.158172905, -75.59582201)"
2161195,07/04/2016,4:30 p.m.,Jueves,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Calle 48 C Sur Carrera 40,El Trianon,Urbana,"(6.158172905, -75.59582201)"
2160748,11/04/2016,8:10 a.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,No respetar prelacion,Tramo 372 Kilometro  2,Vereda Palmas,Rural,
2160704,07/04/2016,5:00 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 33 B Sur,San Marcos,Urbana,"(6.173325428, -75.5866772)"
2160704,07/04/2016,5:00 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 33 B Sur,San Marcos,Urbana,"(6.173325428, -75.5866772)"
2160706,07/04/2016,5:55 p.m.,Jueves,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Atropello,Otra,Diagonal 40 Transversal 34 A Sur,Obrero,Urbana,"(6.171697591, -75.58494481)"
2160705,07/04/2016,6:50 p.m.,Jueves,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Adelantar en zona prohibida,Calle 33 B Sur Carrera 45,San Marcos,Urbana,"(6.174167802, -75.58799211)"
2160705,07/04/2016,6:50 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Adelantar en zona prohibida,Calle 33 B Sur Carrera 45,San Marcos,Urbana,"(6.174167802, -75.58799211)"
2160699,07/04/2016,10:30 p.m.,Jueves,Bicicleta,Particular,Ciclista,Masculino,No,Sin Registro,Solo Daños,Choque,Embriaguez o droga,Calle 40  Sur Carrera 29,San Jose,Urbana,"(6.159832302, -75.5825953)"
2160699,07/04/2016,10:30 p.m.,Jueves,Camioneta,Particular,Conductor,Masculino,Si,2,Solo Daños,Choque,Embriaguez o droga,Calle 40  Sur Carrera 29,San Jose,Urbana,"(6.159832302, -75.5825953)"
2160721,08/04/2016,2:25 a.m.,Viernes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Volcamiento,Exceso de velocidad,Tramo 371 Kilometro  4,Vereda El Escobero,Rural,
2161510,08/04/2016,2:25 a.m.,Viernes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Otra,Calle 41 B Sur Carrera 43 A,El Dorado,Urbana,"(6.166600677, -75.59325766)"
2161510,08/04/2016,2:25 a.m.,Viernes,Camioneta,Particular,Conductor,Sin registro,No,Sin Registro,Solo Daños,Choque,Otra,Calle 41 B Sur Carrera 43 A,El Dorado,Urbana,"(6.166600677, -75.59325766)"
2160717,08/04/2016,8:50 a.m.,Viernes,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 39  Sur Carrera 25,San Jose,Urbana,"(6.157563812, -75.57922413)"
2160717,08/04/2016,8:50 a.m.,Viernes,Bicicleta,Particular,Ciclista,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Calle 39  Sur Carrera 25,San Jose,Urbana,"(6.157563812, -75.57922413)"
2160710,08/04/2016,11:45 a.m.,Viernes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Tramo 372 Kilometro  16,Vereda Palmas,Rural,
2160710,08/04/2016,11:45 a.m.,Viernes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Tramo 372 Kilometro  16,Vereda Palmas,Rural,
2160753,08/04/2016,12:25 p.m.,Viernes,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Diagonal 31 Transversal 32  Sur,La Magnolia,Urbana,"(6.174681134, -75.57847104)"
2160753,08/04/2016,12:25 p.m.,Viernes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Diagonal 31 Transversal 32  Sur,La Magnolia,Urbana,"(6.174681134, -75.57847104)"
2160720,08/04/2016,2:00 p.m.,Viernes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  6,Vereda Palmas,Rural,
2160720,08/04/2016,2:00 p.m.,Viernes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  6,Vereda Palmas,Rural,
2160720,08/04/2016,2:00 p.m.,Viernes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  6,Vereda Palmas,Rural,
2160720,08/04/2016,2:00 p.m.,Viernes,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  6,Vereda Palmas,Rural,
2160711,08/04/2016,3:40 p.m.,Viernes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Semaforo en rojo,Diagonal 31 A Transversal 32,Las Orquideas,Urbana,"(6.170168647, -75.58005225)"
2160711,08/04/2016,3:40 p.m.,Viernes,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Semaforo en rojo,Diagonal 31 A Transversal 32,Las Orquideas,Urbana,"(6.170168647, -75.58005225)"
